ID;Region;Region_edu;Dominio;P1;P2;P3;P4;P9B1;conoce_web;usa_web;P9C1;P9B2;conoce_TV;usa_TV;P9C2;P9B3;conoce_radio;usa_radio;P9C3;P9B4;conoce_digital;usa_digital;P9C4;P9A5;P9B5;usa_impreso;P9C5;P10;P10a;P11;P11a;P11b;P11c;P11d;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29a;P29b;P30;P31;P32;P33;P34;P35;P36;P37;P38;NNA_asisten;cober_salud;pers_amb;hacinam;hacina2;perd_empleo;perc_AUH;perc_IFE;auh_ife;acceso_comp;dispo_comp;compu_NNA;acceso_int;tipo_int;acceso_TIC;NEA;clima;clima_dico;VSEH;VSEH_dico;tipo_SE;pondera_preliminar;pondera_definitivo
85713;NOA;4;4;1;;2;1;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;0;1;0;1;1;3;1;2;;;;1;;2;2;;1;3;2;1;;3;;1;1;2;2;1;3;3;3;1;2;01;1;1;2;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;1.147;1.281
85717;NOA;4;4;1;;5;3;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;1;0;1;0;0;1;1;3;1;2;;;;2;;2;2;;3;3;2;2;3;;3;1;1;3;2;2;1;2;3;3;2;02;1;1;2;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;2.334;3.212
85720;NOA;4;4;1;;9;5;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;0;1;0;2;2;3;2;2;;;;2;;2;4;;;6;2;2;3;;3;1;1;1;1;1;2;2;1;4;2;03;2;1;2;2;2;4;2;3;3;3;4;4;2;3;1;3;2;1;2.363;919
85801;NOA;4;5;1;;4;2;2;1;2;2;1;1;1;2;3;1;3;;3;1;3;;2;;3;;2; ;1;0;1;0;0;1;2;1;1;1;1;2;;2;;2;1;1;;3;2;2;2;;3;1;2;3;1;1;2;3;3;2;1;04;3;2;2;1;2;2;1;1;2;1;1;1;1;3;1;4;2;1;1.436;1.742
85807;NOA;4;1;1;;3;1;3;1;3;;2;1;2;1;3;1;3;;3;1;3;;1;2;2;1;2; ;1;0;1;0;0;2;1;2;2;2;;;;1;;2;2;;1;4;1;1;;1;;1;3;1;3;1;1;3;3;1;1;02;1;1;2;2;1;3;2;3;3;2;3;4;1;4;1;1;1;1;638;775
85809;NOA;4;4;1;;8;4;5;2;3;;5;2;3;;5;2;3;;5;2;3;;1;1;1;1;1;del consejo de la provincia, que manda la directora.SEGUIMOS LA EDUCACION EN CASA;3;0;3;3;0;1;1;5;2;2;;;;2;;2;1;1;;3;2;1;;3;;1;2;2;2;1;1;2;2;4;2;02;1;1;2;1;1;1;2;3;3;1;1;3;1;3;1;2;1;1;2.119;2.957
85811;NOA;4;5;1;;6;4;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;0;1;0;2;2;3;1;1;1;2;;4;;1;3;2;1;9;2;2;1;;9;1;1;3;1;1;3;3;3;4;1;02;2;1;2;2;2;4;1;1;2;1;2;1;2;9;2;4;2;1;2.152;2.736
85814;NOA;4;2;1;;4;1;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;1;0;1;0;0;1;1;2;2;1;1;1;;1;;1;1;1;;3;2;1;;3;;1;2;3;3;1;1;2;3;1;2;02;2;1;2;1;1;1;1;1;1;1;1;1;1;3;1;2;1;1;638;775
85817;NOA;4;1;1;;5;2;4;2;3;;2;1;2;1;4;2;3;;4;2;3;;2;;3;;2; ;1;0;0;1;0;1;1;3;1;1;1;2;;2;;2;1;1;;5;2;2;1;;2;1;1;3;2;1;1;1;3;2;1;02;1;1;2;1;1;1;1;1;2;1;1;1;2;2;1;2;1;1;587;754
85819;NOA;4;2;1;;4;1;3;1;3;;3;1;3;;3;1;3;;2;1;2;3;1;1;1;1;2; ;1;0;1;0;0;1;1;2;1;2;;;;3;;1;2;;2;4;2;2;3;;5;1;2;3;99;2;1;99;99;1;2;02;2;1;2;1;1;1;2;3;3;2;3;4;1;5;2;1;1;1;638;775
85820;NOA;4;3;1;;5;3;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;2;1;1;0;0;2;2;5;1;1;1;2;0;3;2;1;3;1;1;9;2;1;;2;;1;3;2;3;1;1;3;3;3;1;01;1;1;2;2;2;4;1;1;2;1;1;1;2;9;2;4;2;1;1.930;2.644
85904;NOA;4;2;1;;8;4;4;2;3;;2;1;2;2;4;2;3;;4;2;3;;1;2;2;2;2; ;3;0;2;1;0;1;1;3;2;2;;;;3;;2;1;2;;6;2;1;;3;;1;1;2;3;1;3;1;2;3;2;03;2;1;2;1;1;1;2;3;3;1;2;3;2;6;2;2;1;1;270;26
85908;NOA;4;3;1;;4;1;4;2;3;;3;1;3;;3;1;3;;4;2;3;;2;;3;;2; ;2;1;1;0;0;2;2;3;1;2;;;;2;1;2;1;2;;7;2;1;;1;;1;2;3;2;1;2;2;3;1;1;01;1;1;2;2;2;4;2;3;3;1;2;3;2;7;2;4;2;1;1.101;1.291
85916;NOA;4;3;1;;5;2;4;2;3;;2;1;2;1;3;1;3;;4;2;3;;2;;3;;2; ;2;1;1;0;0;2;2;2;2;1;2;2;1;4;2;2;1;1;;7;2;2;1;;9;1;1;3;1;1;1;2;2;2;1;03;2;1;2;2;2;4;1;1;2;1;1;1;2;9;2;4;2;1;1.017;1.247
85918;NOA;4;2;1;;4;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;1;0;1;0;0;1;2;2;2;2;;;;1;;2;2;;2;5;2;1;;3;;2;1;1;2;1;1;1;3;2;2;02;2;1;2;1;2;2;2;3;3;2;3;4;2;5;2;3;2;3;805;1.032
85919;NOA;4;2;1;;5;3;4;2;3;;2;1;2;2;4;2;3;;4;2;3;;1;1;1;1;1;cuadernillos de ejercicios;1;0;1;0;0;2;2;3;1;2;;;;2;;2;1;2;;5;2;2;1;;4;1;1;3;1;1;2;2;2;1;1;02;1;1;2;2;2;4;2;3;3;1;2;3;2;4;1;4;2;1;39;01
86007;NOA;4;2;1;;4;2;4;2;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;1;0;0;1;0;1;1;2;1;2;;;;1;;2;2;;1;4;1;1;;3;;1;2;3;2;1;1;2;2;2;2;02;2;1;2;1;1;1;2;3;3;2;3;4;1;4;1;1;1;1;1.181;1.516
86009;NOA;4;2;1;;7;3;4;2;3;;4;2;3;;4;2;3;;4;2;3;;1;2;2;1;2; ;1;0;0;0;1;1;1;3;1;2;;;;2;;2;2;;2;5;2;1;;3;;1;3;3;3;3;1;3;3;2;2;02;2;1;1;1;1;1;2;3;3;2;3;4;2;5;2;1;1;1;1.143;323
86012;NOA;4;2;1;;4;2;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;2;0;2;0;0;2;2;3;1;2;;;;3;;2;1;1;;6;2;2;1;;6;2;2;3;1;1;3;3;3;1;1;01;1;1;2;2;2;4;2;3;3;1;1;3;2;6;2;4;2;1;492;61
86019;NOA;4;2;1;;4;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;1;0;0;1;0;1;1;4;1;1;1;2;;2;;2;1;2;;5;1;1;;3;;1;1;3;1;1;3;3;1;2;2;01;1;1;2;1;1;1;1;1;2;1;2;1;2;5;2;2;1;1;2.013;2.704
86103;NOA;4;1;1;;7;1;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;2;0;1;1;0;1;1;5;1;1;1;2;;1;;2;3;3;1;5;2;2;3;;5;1;1;3;1;1;1;3;3;1;2;01;1;1;2;1;1;1;1;1;1;1;2;1;2;5;2;2;1;1;334;381
86112;NOA;4;1;1;;3;1;2;1;2;2;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;2;0;2;0;0;2;1;2;1;1;1;2;;1;;2;1;3;;5;2;2;1;;4;1;3;1;3;2;2;2;1;1;1;02;1;1;2;2;1;3;1;1;1;1;2;1;2;4;1;2;1;1;334;381
86114;NOA;4;3;1;;6;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;2;0;1;1;0;2;2;3;1;2;;;;2;;2;2;;1;4;2;2;1;;4;1;3;1;3;3;1;1;1;2;1;02;2;1;2;2;2;4;2;3;3;2;3;4;1;4;1;3;2;1;1.628;2.008
86115;NOA;4;5;1;;9;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;2;0;0;2;0;2;2;3;1;2;;;;3;;2;1;1;;4;2;2;1;;4;1;2;2;1;1;1;2;2;2;1;03;2;1;2;2;2;4;2;3;3;1;1;3;1;4;1;4;2;1;1.860;2.257
86202;NOA;4;5;1;;5;2;3;1;3;;1;1;1;1;3;1;3;;3;1;3;;2;;3;;2; ;2;1;1;0;0;2;2;3;1;1;1;2;1;2;1;2;1;1;;7;2;2;3;;4;1;1;1;1;1;1;2;3;2;2;02;1;1;2;2;2;4;1;2;2;1;1;1;2;4;1;4;2;1;910;1.222
86213;NOA;4;2;1;;5;2;1;1;1;2;2;1;2;2;3;1;3;;1;1;1;2;1;1;1;2;2; ;1;0;1;0;0;1;1;2;1;2;;;;1;;2;2;;1;4;2;1;;3;;1;1;3;1;1;3;3;3;1;2;03;2;1;2;1;1;1;2;3;3;2;3;4;1;4;1;1;1;1;285;32
86214;NOA;4;4;1;;7;4;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;2;0;0;2;0;1;1;3;1;2;;;;2;;2;2;;1;4;2;2;1;;3;2;3;3;3;3;1;1;3;3;1;02;2;1;2;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;886;316
86216;NOA;4;2;1;;5;3;3;1;3;;1;1;1;2;4;2;3;;4;2;3;;2;;3;;2; ;2;0;2;0;0;2;2;3;1;2;;;;2;;2;3;1;1;8;2;2;1;;9;1;1;3;2;1;3;3;3;1;1;02;1;1;2;2;2;4;2;3;3;1;1;3;2;9;2;4;2;1;26;01
86401;NOA;4;4;1;;5;3;1;1;1;3;1;1;1;1;3;1;3;;4;2;3;;2;;3;;2; ;1;0;0;1;0;2;2;3;1;1;1;1;;5;;2;1;1;;3;2;2;1;;3;1;1;3;1;1;1;1;3;3;1;02;1;1;2;2;2;4;1;1;2;1;1;1;1;3;1;4;2;1;2.657;3.476
86402;NOA;4;4;1;;6;3;3;1;3;;3;1;3;;3;1;3;;3;1;3;;1;1;1;1;2; ;2;0;1;0;1;1;1;3;1;2;;;;4;;2;2;;1;3;2;2;3;;3;1;2;3;2;1;1;3;3;2;2;02;2;1;1;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;1.104;278
86403;NOA;4;4;1;;5;2;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;0;1;0;2;2;3;1;2;;;;2;;2;2;;2;3;2;2;1;;3;1;1;3;1;1;2;3;3;1;1;02;1;1;2;2;2;4;2;3;3;2;3;4;1;3;1;3;2;1;541;61
86406;NOA;4;4;1;;6;2;4;2;3;;1;1;1;2;4;2;3;;4;2;3;;2;;3;;2; ;1;0;1;0;0;2;2;4;2;1;1;1;;2;;2;1;2;;5;2;2;1;;3;2;1;3;1;1;3;2;3;2;1;02;1;1;2;2;2;4;1;1;2;1;2;1;2;3;1;4;2;1;1.866;2.351
86407;NOA;4;4;1;;4;3;3;1;3;;3;1;3;;3;1;3;;3;1;3;;1;1;1;1;1;NO RECUERDA EL NOMBRE, UNOS CUADERNILLOS.;1;0;1;0;0;1;1;2;1;2;;;;2;;2;2;;1;3;2;1;;3;;1;2;2;1;1;3;3;3;1;2;02;2;1;2;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;49;01
86408;NOA;4;2;1;;5;1;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;1;0;0;1;0;2;1;3;2;2;;;;1;;2;2;;1;3;2;2;1;;3;1;3;3;3;2;3;2;3;1;1;02;1;1;2;2;1;3;2;3;3;2;3;4;1;3;1;1;1;1;1.101;1.337
86410;NOA;4;2;1;;4;2;2;1;2;5;1;1;1;2;3;1;3;;3;1;3;;1;1;1;2;2; ;1;0;1;0;0;2;2;2;2;2;;;;2;;2;2;;2;2;2;2;3;;2;1;1;3;3;1;1;1;3;1;2;02;2;1;2;2;2;4;2;3;3;2;3;4;1;2;1;3;2;1;422;53
86412;NOA;4;4;1;;4;2;3;1;3;;2;1;2;2;3;1;3;;2;1;2;2;1;2;2;2;2; ;1;0;1;0;0;2;2;3;2;2;;;;1;;2;1;2;;4;2;2;1;;6;2;3;3;1;1;3;3;3;2;1;01;1;1;2;2;2;4;2;3;3;1;2;3;1;6;2;4;2;1;1.866;2.351
86413;NOA;4;4;1;;5;3;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;1;0;1;0;0;1;1;4;1;2;;;;2;;2;2;;2;5;1;1;;1;;3;1;2;1;1;1;3;3;2;1;01;1;1;2;1;1;1;2;3;3;2;3;4;2;5;2;1;1;1;1.104;278
86414;NOA;4;2;1;;6;4;2;1;2;2;4;2;3;;4;2;3;;2;1;2;2;1;1;1;2;1;CUADERNILLOS DE SEGUIMOS EDUCANDO;1;0;1;0;0;2;2;4;1;2;;;;2;;2;2;;2;3;2;2;1;;3;1;2;3;3;2;1;1;2;4;1;02;1;1;2;2;2;4;2;3;3;2;3;4;1;3;1;3;2;1;1.471;2.128
86415;NOA;4;2;1;;5;3;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;0;1;0;1;1;3;1;2;;;;2;;2;1;1;;4;2;2;3;;3;1;2;3;1;1;2;2;2;2;2;02;1;1;2;1;1;1;2;3;3;1;1;3;1;3;1;2;1;1;981;277
86418;NOA;4;2;1;;2;1;3;1;3;;2;1;2;2;4;2;3;;3;1;3;;2;;3;;99; ;0;0;0;0;0;2;2;2;1;2;;;;1;;2;2;;1;4;2;1;;3;;1;1;3;1;1;2;2;3;1;2;01;1;1;2;2;2;4;2;3;3;2;3;4;1;4;1;3;2;1;1.101;1.337
86506;NOA;4;4;1;;4;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;2;0;2;0;0;1;1;2;1;2;;;;2;;2;2;;2;3;2;1;;3;;1;2;1;1;1;1;2;2;2;2;02;2;1;2;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;1.413;1.780
86511;NOA;4;1;1;;7;2;4;2;3;;2;1;2;1;4;2;3;;1;1;1;2;2;;3;;2; ;2;0;1;0;1;1;1;5;1;2;;;;2;;2;1;1;;5;2;2;3;;5;1;1;3;3;1;3;2;3;1;2;01;1;1;1;1;1;1;2;3;3;1;1;3;2;5;2;2;1;1;319;40
86514;NOA;4;3;1;;4;2;3;1;3;;2;1;2;1;3;1;3;;3;1;3;;2;;3;;2; ;2;0;2;0;0;2;2;5;1;1;1;2;;2;;2;3;1;1;7;2;1;;1;;1;3;3;3;3;2;3;3;2;1;01;1;1;2;2;2;4;1;1;2;1;1;1;2;7;2;4;2;1;1.178;1.401
86517;NOA;4;1;1;;7;1;4;2;3;;2;1;2;2;4;2;3;;4;2;3;;2;;3;;2; ;5;2;2;0;1;1;1;3;2;1;2;2;2;4;2;1;3;2;3;6;2;2;1;;3;1;1;1;1;1;1;3;1;1;1;02;2;1;1;1;1;1;1;2;2;1;2;1;2;3;1;2;1;1;833;1.013
86518;NOA;4;3;1;;4;1;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;0;0;1;2;1;4;2;2;;;;3;;2;2;;1;7;2;2;1;;3;1;3;3;3;3;1;2;3;1;1;01;1;1;1;2;1;3;2;3;3;2;3;4;2;3;1;1;1;1;1.050;1.231
86519;NOA;4;4;1;;8;4;5;2;3;;3;1;3;;4;2;3;;5;2;3;;2;;3;;2; ;0;0;0;0;0;1;1;5;1;2;;;;3;;2;2;;1;3;2;1;;3;;1;2;3;2;1;1;3;3;3;2;02;1;1;2;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;680;174
86521;NOA;4;4;1;;10;4;3;1;3;;2;1;2;2;4;2;3;;4;2;3;;1;2;2;2;2; ;3;0;1;0;2;2;1;4;2;2;;;;1;;2;2;;2;3;2;1;;1;;1;1;3;1;1;1;2;2;4;1;03;2;1;1;2;1;3;2;3;3;2;3;4;1;3;1;1;1;1;2.630;3.567
86601;NOA;4;5;1;;6;4;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;2;0;0;2;0;2;2;3;2;2;;;;1;;2;2;;2;9;2;1;;1;;1;1;3;1;1;1;2;3;4;1;02;2;1;2;2;2;4;2;3;3;2;3;4;2;9;2;3;2;1;2.523;3.209
86603;NOA;4;3;1;;4;2;4;2;3;;2;1;2;2;4;2;3;;4;2;3;;2;;3;;2; ;2;1;1;0;0;2;2;3;1;2;;;;1;1;2;2;;1;5;1;1;;1;;1;2;2;2;1;2;2;1;2;1;01;1;1;2;2;2;4;2;3;3;2;3;4;2;5;2;3;2;1;1.058;1.257
86611;NOA;4;1;1;;4;2;4;2;3;;1;1;1;2;4;2;3;;4;2;3;;2;;3;;1;NO SABE ESPECIFICAMENTE EL NOMBRE DEL MANUAL PERO SI SABE ES QUE ES DE NIVEL INICIAL Y SE LO DIERON EN EL COLEGIO QUE VA AMALIA;2;0;2;0;0;2;2;3;1;1;1;2;;2;;2;1;2;;7;2;2;1;;8;1;3;2;3;1;1;3;3;1;1;01;1;1;2;2;2;4;1;1;1;1;2;1;2;8;2;4;2;1;33;01
86615;NOA;4;2;1;;5;2;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;2;0;2;0;0;1;1;3;1;2;;;;4;;2;2;;1;4;2;2;3;;3;1;3;3;3;3;1;1;3;1;2;02;1;1;2;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;368;42
86620;NOA;4;3;1;;4;1;4;2;3;;1;1;1;2;2;1;2;2;2;1;2;2;2;;3;;1;paka paka;0;0;0;0;0;2;1;2;1;2;;;;1;;2;1;2;;5;2;2;1;;3;1;1;3;2;2;1;2;3;1;1;02;2;1;2;2;1;3;2;3;3;1;2;3;2;3;1;2;1;1;942;1.105
86709;NOA;4;4;1;;4;1;2;1;2;3;2;1;2;3;3;1;3;;2;1;2;2;2;;3;;2; ;2;0;1;1;0;1;1;3;99;2;;;;3;;1;2;;1;5;2;1;;3;;1;2;3;99;99;1;3;2;1;2;01;1;1;2;1;1;1;2;3;3;2;3;4;2;5;2;1;1;1;335;407
86714;NOA;4;5;1;;5;2;3;1;3;;2;1;2;2;3;1;3;;3;1;3;;2;;3;;2; ;1;0;1;0;0;2;2;2;1;2;;;;3;;2;1;2;;3;2;2;3;;5;1;2;2;1;3;1;2;3;2;2;03;2;1;2;2;2;4;2;3;3;1;2;3;1;5;2;4;2;1;567;715
86718;NOA;4;5;1;;8;1;4;2;3;;1;1;1;1;4;2;3;;4;2;3;;1;1;1;1;2; ;3;1;2;0;0;1;1;3;1;2;;;;1;0;2;3;1;1;3;2;1;;1;;1;3;3;3;1;1;2;3;1;1;03;2;1;2;1;1;1;2;3;3;1;1;3;1;3;1;2;1;1;335;407
86720;NOA;4;5;1;;5;3;4;2;3;;5;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;0;0;0;0;0;2;1;4;1;1;1;2;;2;;1;1;1;;5;2;2;3;;9;1;3;3;2;1;1;2;1;2;2;01;1;1;2;2;1;3;1;1;2;1;1;1;2;9;2;2;1;1;585;165
86804;NOA;4;5;1;;4;2;3;1;3;;2;1;2;1;3;1;3;;3;1;3;;1;1;1;1;1;cuadernos que les dieron;1;0;1;0;0;1;1;3;1;2;;;;2;;2;2;;2;4;2;2;3;;4;1;1;3;1;1;1;2;3;2;2;01;1;1;2;1;1;1;2;3;3;2;3;4;1;4;1;1;1;1;1.227;1.648
86806;NOA;4;5;1;;4;1;4;2;3;;2;1;2;1;3;1;3;;4;2;3;;2;;3;;2; ;1;1;0;0;0;2;2;3;1;1;3;2;1;4;1;2;3;1;1;6;2;2;1;;7;1;2;3;2;1;2;2;3;1;1;01;1;1;2;2;2;4;1;1;1;1;1;1;2;7;2;4;2;1;782;950
86815;NOA;4;2;1;;6;3;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;1;0;0;1;1;3;1;1;1;2;;3;;2;3;1;1;5;1;1;;3;;1;3;3;3;3;1;3;3;1;2;02;2;1;2;1;1;1;1;1;1;1;1;1;2;5;2;2;1;1;35;01
86817;NOA;4;4;1;;5;3;3;1;3;;3;1;3;;3;1;3;;3;1;3;;1;2;2;3;1;CUADERNILLO SEGUIMOS EDUCANDO PERO MUY POCO LO USARON;1;0;1;0;0;2;2;3;1;2;;;;3;;2;2;;2;6;2;2;1;;7;1;2;3;3;2;2;1;2;3;1;02;1;1;2;2;2;4;2;3;3;2;3;4;2;7;2;3;2;1;1.785;2.457
86906;NOA;4;2;1;;2;1;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;1;0;0;0;2;2;2;1;1;1;2;1;2;0;2;3;1;1;5;2;1;;1;;1;3;3;3;3;1;3;3;1;1;01;1;1;2;2;2;4;1;2;2;1;1;1;2;5;2;4;2;1;827;903
86913;NOA;4;2;1;;5;2;4;2;3;;3;1;3;;4;2;3;;4;2;3;;2;;3;;2; ;2;0;2;0;0;1;1;3;2;2;;;;1;;2;2;;1;2;2;2;3;;2;1;3;3;3;3;2;2;3;2;2;02;1;1;2;1;1;1;2;3;3;2;3;4;1;2;1;1;1;1;938;1.260
87011;NOA;4;3;1;;2;1;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;2; ;1;0;1;0;0;2;2;2;1;2;;;;2;;2;3;1;1;5;2;1;;1;;1;2;3;3;1;2;3;3;1;1;01;1;1;2;2;2;4;2;3;3;1;1;3;2;5;2;4;2;1;847;1.029
87207;NOA;4;5;1;;5;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;2;0;0;2;0;2;2;3;1;1;1;2;;5;;1;3;1;1;5;1;1;;1;;1;3;1;3;1;1;1;3;2;1;02;1;1;2;2;2;4;1;1;2;1;1;1;2;5;2;4;2;1;1.761;2.171
87211;NOA;4;1;1;;5;1;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;2;0;2;0;0;2;2;3;1;2;;;;3;;2;2;;3;3;2;2;3;;3;1;2;3;2;2;2;2;3;1;2;02;1;1;2;2;2;4;2;3;3;2;3;4;1;3;1;3;2;1;894;1.086
87213;NOA;4;2;1;;7;4;2;1;2;1;1;1;1;1;3;1;3;;2;1;2;1;1;2;2;1;1;tv, cuadernillos;2;0;0;2;0;1;1;2;2;2;;;;1;;2;2;;3;3;1;1;;3;;1;1;2;2;2;2;2;2;4;2;04;3;2;2;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;1.895;2.685
87214;NOA;4;4;1;;2;1;4;2;3;;4;2;3;;4;2;3;;4;2;3;;2;;3;;99; ;1;0;1;0;0;1;1;2;1;2;;;;2;;2;2;;1;3;2;1;;3;;1;3;1;3;2;1;3;3;1;2;01;1;1;2;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;1.003;1.121
87219;NOA;4;4;1;;5;2;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;99; ;2;0;2;0;0;1;2;3;1;2;;;;3;;2;2;;3;3;2;2;3;;3;1;3;3;2;2;3;3;3;1;2;02;1;1;2;1;2;2;2;3;3;2;3;4;1;3;1;3;2;1;343;43
87301;NOA;4;5;1;;6;1;3;1;3;;3;1;3;;3;1;3;;3;1;3;;1;2;2;2;1;cuadernillos;3;0;0;3;0;1;1;4;2;2;;;;4;;2;3;2;1;4;2;2;3;;4;1;1;1;1;1;3;3;3;1;2;02;1;1;2;1;1;1;2;3;3;1;2;3;1;4;1;2;1;1;571;693
87303;NOA;4;5;1;;3;1;4;2;3;;3;1;3;;4;2;3;;3;1;3;;2;;3;;2; ;2;1;0;1;0;2;2;2;1;1;1;2;1;3;0;2;3;1;1;7;2;2;1;;6;1;3;3;3;3;1;3;3;1;1;02;1;1;2;2;2;4;1;2;2;1;1;1;2;6;2;4;2;1;790;863
87307;NOA;4;2;1;;7;2;4;2;3;;4;2;3;;4;2;3;;3;1;3;;2;;3;;2; ;1;0;1;0;0;1;1;2;1;2;;;;1;;2;2;;3;3;2;2;3;;3;1;2;3;3;3;2;2;3;2;2;04;3;2;2;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;896;1.203
87309;NOA;4;4;1;;6;4;3;1;3;;2;1;2;1;3;1;3;;4;2;3;;1;2;2;2;2; ;2;0;2;0;0;2;2;3;1;2;;;;1;;2;2;;1;3;2;1;;1;;1;1;3;1;1;2;2;2;3;1;02;2;1;2;2;2;4;2;3;3;2;3;4;1;3;1;3;2;1;525;117
87310;NOA;4;1;1;;6;3;4;2;3;;2;1;2;2;4;2;3;;4;2;3;;2;;3;;2; ;0;0;0;0;0;1;1;4;1;2;;;;4;;2;4;;;4;2;1;;3;;1;3;1;2;2;2;2;2;3;2;02;1;1;2;1;1;1;2;3;3;3;4;4;1;4;1;1;1;1;964;1.179
87312;NOA;4;4;1;;9;2;3;1;3;;2;1;2;2;3;1;3;;3;1;3;;1;2;2;1;2; ;1;1;0;0;0;1;1;2;2;2;;;;1;1;2;2;;2;4;2;2;3;;3;1;2;3;3;1;1;1;2;2;2;05;3;2;2;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;1.039;1.234
87314;NOA;4;1;1;;6;1;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;99; ;2;0;2;0;0;1;1;3;1;2;;;;3;;2;2;;2;3;2;2;3;;3;1;2;2;3;2;2;2;3;1;2;02;2;1;2;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;571;693
87603;NOA;4;4;1;;6;2;3;1;3;;3;1;3;;3;1;3;;2;1;2;2;2;;3;;2; ;2;0;2;0;0;2;2;4;2;2;;;;3;;2;2;;2;5;2;2;1;;5;1;1;3;1;1;2;1;3;2;1;02;1;1;2;2;2;4;2;3;3;2;3;4;2;5;2;3;2;1;642;753
87612;NOA;4;2;1;;5;3;3;1;3;;2;1;2;1;4;2;3;;4;2;3;;1;1;1;1;2; ;2;0;2;0;0;1;1;4;1;2;;;;1;;2;1;2;;3;2;1;;3;;1;1;2;1;1;1;1;1;3;2;01;1;1;2;1;1;1;2;3;3;1;2;3;1;3;1;2;1;1;1.416;1.948
87615;NOA;4;4;1;;7;2;4;2;3;;3;1;3;;3;1;3;;5;2;3;;2;;3;;2; ;3;0;2;0;1;1;1;4;1;2;;;;6;;2;1;3;;3;2;2;3;;3;1;3;1;2;1;2;1;3;1;2;02;1;1;1;1;1;1;2;3;3;1;2;3;1;3;1;2;1;1;305;34
87618;NOA;4;2;1;;9;4;4;2;3;;2;1;2;1;4;2;3;;4;2;3;;1;2;2;5;2; ;5;0;3;0;2;1;1;3;1;2;;;;1;;2;2;;1;3;2;2;3;;3;1;3;3;3;2;3;3;3;3;2;03;2;1;1;1;1;1;2;3;3;2;3;4;1;3;1;1;1;1;192;18
87704;NOA;4;1;1;;3;1;3;1;3;;3;1;3;;3;1;3;;3;1;3;;2;;3;;2; ;2;0;0;2;0;1;1;2;2;2;;;;2;;2;2;;1;9;1;1;;3;;1;3;1;3;3;1;2;1;1;2;02;1;1;2;1;1;1;2;3;3;2;3;4;2;9;2;1;1;1;246;281
